country,indicator,date,year_week,value,source,url
Austria,Daily hospital occupancy,07-04-2021,2021-W14,1877,Country_Website,
Austria,Daily hospital occupancy,08-04-2021,2021-W14,1807,Country_Website,
Austria,Daily hospital occupancy,09-04-2021,2021-W14,1802,Country_Website,
Austria,Daily hospital occupancy,10-04-2021,2021-W14,1734,Country_Website,
Austria,Daily hospital occupancy,11-04-2021,2021-W14,1705,Country_Website,
Austria,Daily hospital occupancy,12-04-2021,2021-W15,1799,Country_Website,
Austria,Daily hospital occupancy,13-04-2021,2021-W15,1752,Country_Website,
Austria,Daily hospital occupancy,14-04-2021,2021-W15,1687,Country_Website,
Austria,Daily hospital occupancy,15-04-2021,2021-W15,1586,Country_Website,
Austria,Daily hospital occupancy,16-04-2021,2021-W15,1550,Country_Website,
Austria,Daily hospital occupancy,17-04-2021,2021-W15,1507,Country_Website,
Austria,Daily hospital occupancy,18-04-2021,2021-W15,1475,Country_Website,
Austria,Daily hospital occupancy,19-04-2021,2021-W16,1554,Country_Website,
Austria,Daily hospital occupancy,20-04-2021,2021-W16,1531,Country_Website,
Austria,Daily hospital occupancy,21-04-2021,2021-W16,1417,Country_Website,
Austria,Daily hospital occupancy,22-04-2021,2021-W16,1403,Country_Website,
Austria,Daily hospital occupancy,23-04-2021,2021-W16,1356,Country_Website,
Austria,Daily hospital occupancy,24-04-2021,2021-W16,1309,Country_Website,
Austria,Daily hospital occupancy,25-04-2021,2021-W16,1279,Country_Website,
Austria,Daily hospital occupancy,26-04-2021,2021-W17,1333,Country_Website,
Austria,Daily hospital occupancy,27-04-2021,2021-W17,1392,Country_Website,
Austria,Daily hospital occupancy,28-04-2021,2021-W17,1270,Country_Website,
Austria,Daily hospital occupancy,29-04-2021,2021-W17,1233,Country_Website,
Austria,Daily hospital occupancy,30-04-2021,2021-W17,1154,Country_Website,
Austria,Daily hospital occupancy,01-05-2021,2021-W17,1081,Country_Website,
Austria,Daily hospital occupancy,02-05-2021,2021-W17,1087,Country_Website,
Austria,Daily hospital occupancy,03-05-2021,2021-W18,1139,Country_Website,
Austria,Daily hospital occupancy,04-05-2021,2021-W18,1155,Country_Website,
Austria,Daily hospital occupancy,05-05-2021,2021-W18,1107,Country_Website,
Austria,Daily hospital occupancy,06-05-2021,2021-W18,1017,Country_Website,
Austria,Daily hospital occupancy,07-05-2021,2021-W18,959,Country_Website,
Austria,Daily hospital occupancy,08-05-2021,2021-W18,886,Country_Website,
Austria,Daily hospital occupancy,09-05-2021,2021-W18,865,Country_Website,
Austria,Daily hospital occupancy,10-05-2021,2021-W19,863,Country_Website,
Austria,Daily hospital occupancy,11-05-2021,2021-W19,857,Country_Website,
Austria,Daily hospital occupancy,12-05-2021,2021-W19,797,Country_Website,
Austria,Daily hospital occupancy,13-05-2021,2021-W19,695,Country_Website,
Austria,Daily hospital occupancy,14-05-2021,2021-W19,686,Country_Website,
Austria,Daily hospital occupancy,15-05-2021,2021-W19,628,Country_Website,
Austria,Daily hospital occupancy,16-05-2021,2021-W19,612,Country_Website,
Austria,Daily hospital occupancy,17-05-2021,2021-W20,624,Country_Website,
Austria,Daily hospital occupancy,18-05-2021,2021-W20,600,Country_Website,
Austria,Daily hospital occupancy,19-05-2021,2021-W20,563,Country_Website,
Austria,Daily hospital occupancy,20-05-2021,2021-W20,518,Country_Website,
Austria,Daily hospital occupancy,21-05-2021,2021-W20,463,Country_Website,
Austria,Daily hospital occupancy,22-05-2021,2021-W20,406,Country_Website,
Austria,Daily hospital occupancy,23-05-2021,2021-W20,386,Country_Website,
Austria,Daily hospital occupancy,24-05-2021,2021-W21,368,Country_Website,
Austria,Daily hospital occupancy,25-05-2021,2021-W21,383,Country_Website,
Austria,Daily hospital occupancy,26-05-2021,2021-W21,349,Country_Website,
Austria,Daily hospital occupancy,27-05-2021,2021-W21,318,Country_Website,
Austria,Daily hospital occupancy,28-05-2021,2021-W21,285,Country_Website,
Austria,Daily hospital occupancy,29-05-2021,2021-W21,273,Country_Website,
Austria,Daily hospital occupancy,30-05-2021,2021-W21,264,Country_Website,
Austria,Daily hospital occupancy,31-05-2021,2021-W22,258,Country_Website,
Austria,Daily hospital occupancy,01-06-2021,2021-W22,268,Country_Website,
Austria,Daily hospital occupancy,02-06-2021,2021-W22,266,Country_Website,
Austria,Daily hospital occupancy,03-06-2021,2021-W22,245,Country_Website,
Austria,Daily hospital occupancy,04-06-2021,2021-W22,247,Country_Website,
Austria,Daily hospital occupancy,05-06-2021,2021-W22,288,Country_Website,
Austria,Daily hospital occupancy,06-06-2021,2021-W22,284,Country_Website,
Austria,Daily hospital occupancy,07-06-2021,2021-W23,280,Country_Website,
Austria,Daily hospital occupancy,08-06-2021,2021-W23,275,Country_Website,
Austria,Daily hospital occupancy,09-06-2021,2021-W23,248,Country_Website,
Austria,Daily hospital occupancy,10-06-2021,2021-W23,244,Country_Website,
Austria,Daily hospital occupancy,11-06-2021,2021-W23,229,Country_Website,
Austria,Daily hospital occupancy,12-06-2021,2021-W23,217,Country_Website,
Austria,Daily hospital occupancy,13-06-2021,2021-W23,219,Country_Website,
Austria,Daily hospital occupancy,14-06-2021,2021-W24,208,Country_Website,
Austria,Daily hospital occupancy,15-06-2021,2021-W24,205,Country_Website,
Austria,Daily hospital occupancy,16-06-2021,2021-W24,188,Country_Website,
Austria,Daily hospital occupancy,17-06-2021,2021-W24,185,Country_Website,
Austria,Daily hospital occupancy,18-06-2021,2021-W24,175,Country_Website,
Austria,Daily hospital occupancy,19-06-2021,2021-W24,164,Country_Website,
Austria,Daily hospital occupancy,20-06-2021,2021-W24,164,Country_Website,
Austria,Daily hospital occupancy,21-06-2021,2021-W25,164,Country_Website,
Austria,Daily hospital occupancy,22-06-2021,2021-W25,169,Country_Website,
Austria,Daily hospital occupancy,23-06-2021,2021-W25,157,Country_Website,
Austria,Daily hospital occupancy,24-06-2021,2021-W25,146,Country_Website,
Austria,Daily hospital occupancy,25-06-2021,2021-W25,127,Country_Website,
Austria,Daily hospital occupancy,26-06-2021,2021-W25,128,Country_Website,
Austria,Daily hospital occupancy,27-06-2021,2021-W25,122,Country_Website,
Austria,Daily hospital occupancy,28-06-2021,2021-W26,118,Country_Website,
Austria,Daily hospital occupancy,29-06-2021,2021-W26,129,Country_Website,
Austria,Daily hospital occupancy,30-06-2021,2021-W26,112,Country_Website,
Austria,Daily hospital occupancy,01-07-2021,2021-W26,112,Country_Website,
Austria,Daily hospital occupancy,02-07-2021,2021-W26,101,Country_Website,
Austria,Daily hospital occupancy,03-07-2021,2021-W26,97,Country_Website,
Austria,Daily hospital occupancy,04-07-2021,2021-W26,89,Country_Website,
Austria,Daily hospital occupancy,05-07-2021,2021-W27,83,Country_Website,
Austria,Daily hospital occupancy,06-07-2021,2021-W27,78,Country_Website,
Austria,Daily hospital occupancy,07-07-2021,2021-W27,72,Country_Website,
Austria,Daily hospital occupancy,08-07-2021,2021-W27,69,Country_Website,
Austria,Daily hospital occupancy,09-07-2021,2021-W27,67,Country_Website,
Austria,Daily hospital occupancy,10-07-2021,2021-W27,61,Country_Website,
Austria,Daily hospital occupancy,11-07-2021,2021-W27,62,Country_Website,
Austria,Daily hospital occupancy,12-07-2021,2021-W28,67,Country_Website,
Austria,Daily hospital occupancy,13-07-2021,2021-W28,75,Country_Website,
Austria,Daily hospital occupancy,14-07-2021,2021-W28,78,Country_Website,
Austria,Daily hospital occupancy,15-07-2021,2021-W28,77,Country_Website,
Austria,Daily hospital occupancy,16-07-2021,2021-W28,71,Country_Website,
Austria,Daily hospital occupancy,17-07-2021,2021-W28,80,Country_Website,
Austria,Daily hospital occupancy,18-07-2021,2021-W28,77,Country_Website,
Austria,Daily hospital occupancy,19-07-2021,2021-W29,80,Country_Website,
Austria,Daily hospital occupancy,20-07-2021,2021-W29,82,Country_Website,
Austria,Daily hospital occupancy,21-07-2021,2021-W29,81,Country_Website,
Austria,Daily hospital occupancy,22-07-2021,2021-W29,78,Country_Website,
Austria,Daily hospital occupancy,23-07-2021,2021-W29,74,Country_Website,
Austria,Daily hospital occupancy,24-07-2021,2021-W29,80,Country_Website,
Austria,Daily hospital occupancy,25-07-2021,2021-W29,78,Country_Website,
Austria,Daily hospital occupancy,26-07-2021,2021-W30,85,Country_Website,
Austria,Daily hospital occupancy,27-07-2021,2021-W30,80,Country_Website,
Austria,Daily hospital occupancy,28-07-2021,2021-W30,75,Country_Website,
Austria,Daily hospital occupancy,29-07-2021,2021-W30,83,Country_Website,
Austria,Daily hospital occupancy,30-07-2021,2021-W30,81,Country_Website,
Austria,Daily hospital occupancy,31-07-2021,2021-W30,90,Country_Website,
Austria,Daily hospital occupancy,01-08-2021,2021-W30,96,Country_Website,
Austria,Daily hospital occupancy,02-08-2021,2021-W31,99,Country_Website,
Austria,Daily hospital occupancy,03-08-2021,2021-W31,102,Country_Website,
Austria,Daily hospital occupancy,04-08-2021,2021-W31,96,Country_Website,
Austria,Daily hospital occupancy,05-08-2021,2021-W31,95,Country_Website,
Austria,Daily hospital occupancy,06-08-2021,2021-W31,112,Country_Website,
Austria,Daily hospital occupancy,07-08-2021,2021-W31,110,Country_Website,
Austria,Daily hospital occupancy,08-08-2021,2021-W31,119,Country_Website,
Austria,Daily hospital occupancy,09-08-2021,2021-W32,134,Country_Website,
Austria,Daily hospital occupancy,10-08-2021,2021-W32,146,Country_Website,
Austria,Daily hospital occupancy,11-08-2021,2021-W32,146,Country_Website,
Austria,Daily hospital occupancy,12-08-2021,2021-W32,150,Country_Website,
Austria,Daily hospital occupancy,13-08-2021,2021-W32,158,Country_Website,
Austria,Daily hospital occupancy,14-08-2021,2021-W32,167,Country_Website,
Austria,Daily hospital occupancy,15-08-2021,2021-W32,182,Country_Website,
Austria,Daily hospital occupancy,16-08-2021,2021-W33,193,Country_Website,
Austria,Daily hospital occupancy,17-08-2021,2021-W33,214,Country_Website,
Austria,Daily hospital occupancy,18-08-2021,2021-W33,226,Country_Website,
Austria,Daily hospital occupancy,19-08-2021,2021-W33,219,Country_Website,
Austria,Daily hospital occupancy,20-08-2021,2021-W33,246,Country_Website,
Austria,Daily hospital occupancy,21-08-2021,2021-W33,260,Country_Website,
Austria,Daily hospital occupancy,22-08-2021,2021-W33,278,Country_Website,
Austria,Daily hospital occupancy,23-08-2021,2021-W34,306,Country_Website,
Austria,Daily hospital occupancy,24-08-2021,2021-W34,317,Country_Website,
Austria,Daily hospital occupancy,25-08-2021,2021-W34,332,Country_Website,
Austria,Daily hospital occupancy,26-08-2021,2021-W34,315,Country_Website,
Austria,Daily hospital occupancy,27-08-2021,2021-W34,316,Country_Website,
Austria,Daily hospital occupancy,28-08-2021,2021-W34,315,Country_Website,
Austria,Daily hospital occupancy,29-08-2021,2021-W34,343,Country_Website,
Austria,Daily hospital occupancy,30-08-2021,2021-W35,355,Country_Website,
Austria,Daily hospital occupancy,31-08-2021,2021-W35,393,Country_Website,
Austria,Daily hospital occupancy,01-09-2021,2021-W35,401,Country_Website,
Austria,Daily hospital occupancy,02-09-2021,2021-W35,396,Country_Website,
Austria,Daily hospital occupancy,03-09-2021,2021-W35,396,Country_Website,
Austria,Daily hospital occupancy,04-09-2021,2021-W35,395,Country_Website,
Austria,Daily hospital occupancy,05-09-2021,2021-W35,395,Country_Website,
Austria,Daily hospital occupancy,06-09-2021,2021-W36,413,Country_Website,
Austria,Daily hospital occupancy,07-09-2021,2021-W36,456,Country_Website,
Austria,Daily hospital occupancy,08-09-2021,2021-W36,468,Country_Website,
Austria,Daily hospital occupancy,09-09-2021,2021-W36,471,Country_Website,
Austria,Daily hospital occupancy,10-09-2021,2021-W36,497,Country_Website,
Austria,Daily hospital occupancy,11-09-2021,2021-W36,512,Country_Website,
Austria,Daily hospital occupancy,12-09-2021,2021-W36,528,Country_Website,
Austria,Daily hospital occupancy,13-09-2021,2021-W37,570,Country_Website,
Austria,Daily hospital occupancy,14-09-2021,2021-W37,604,Country_Website,
Austria,Daily hospital occupancy,15-09-2021,2021-W37,618,Country_Website,
Austria,Daily hospital occupancy,16-09-2021,2021-W37,621,Country_Website,
Austria,Daily hospital occupancy,17-09-2021,2021-W37,644,Country_Website,
Austria,Daily hospital occupancy,18-09-2021,2021-W37,652,Country_Website,
Austria,Daily hospital occupancy,19-09-2021,2021-W37,644,Country_Website,
Austria,Daily hospital occupancy,20-09-2021,2021-W38,664,Country_Website,
Austria,Daily hospital occupancy,21-09-2021,2021-W38,664,Country_Website,
Austria,Daily hospital occupancy,22-09-2021,2021-W38,643,Country_Website,
Austria,Daily hospital occupancy,23-09-2021,2021-W38,636,Country_Website,
Austria,Daily hospital occupancy,24-09-2021,2021-W38,642,Country_Website,
Austria,Daily hospital occupancy,25-09-2021,2021-W38,623,Country_Website,
Austria,Daily hospital occupancy,26-09-2021,2021-W38,636,Country_Website,
Austria,Daily hospital occupancy,27-09-2021,2021-W39,648,Country_Website,
Austria,Daily hospital occupancy,28-09-2021,2021-W39,648,Country_Website,
Austria,Daily hospital occupancy,29-09-2021,2021-W39,648,Country_Website,
Austria,Daily hospital occupancy,30-09-2021,2021-W39,630,Country_Website,
Austria,Daily hospital occupancy,01-10-2021,2021-W39,628,Country_Website,
Austria,Daily hospital occupancy,02-10-2021,2021-W39,611,Country_Website,
Austria,Daily hospital occupancy,03-10-2021,2021-W39,599,Country_Website,
Austria,Daily hospital occupancy,04-10-2021,2021-W40,619,Country_Website,
Austria,Daily hospital occupancy,05-10-2021,2021-W40,631,Country_Website,
Austria,Daily hospital occupancy,06-10-2021,2021-W40,634,Country_Website,
Austria,Daily hospital occupancy,07-10-2021,2021-W40,624,Country_Website,
Austria,Daily hospital occupancy,08-10-2021,2021-W40,624,Country_Website,
Austria,Daily hospital occupancy,09-10-2021,2021-W40,603,Country_Website,
Austria,Daily hospital occupancy,10-10-2021,2021-W40,601,Country_Website,
Austria,Daily hospital occupancy,11-10-2021,2021-W41,637,Country_Website,
Austria,Daily hospital occupancy,12-10-2021,2021-W41,662,Country_Website,
Austria,Daily hospital occupancy,13-10-2021,2021-W41,649,Country_Website,
Austria,Daily hospital occupancy,14-10-2021,2021-W41,656,Country_Website,
Austria,Daily hospital occupancy,15-10-2021,2021-W41,659,Country_Website,
Austria,Daily hospital occupancy,16-10-2021,2021-W41,658,Country_Website,
Austria,Daily hospital occupancy,17-10-2021,2021-W41,653,Country_Website,
Austria,Daily hospital occupancy,18-10-2021,2021-W42,697,Country_Website,
Austria,Daily hospital occupancy,19-10-2021,2021-W42,730,Country_Website,
Austria,Daily hospital occupancy,20-10-2021,2021-W42,745,Country_Website,
Austria,Daily hospital occupancy,21-10-2021,2021-W42,767,Country_Website,
Austria,Daily hospital occupancy,22-10-2021,2021-W42,795,Country_Website,
Austria,Daily hospital occupancy,23-10-2021,2021-W42,809,Country_Website,
Austria,Daily hospital occupancy,24-10-2021,2021-W42,832,Country_Website,
Austria,Daily hospital occupancy,25-10-2021,2021-W43,903,Country_Website,
Austria,Daily hospital occupancy,26-10-2021,2021-W43,941,Country_Website,
Austria,Daily hospital occupancy,27-10-2021,2021-W43,1007,Country_Website,
Austria,Daily hospital occupancy,28-10-2021,2021-W43,1044,Country_Website,
Austria,Daily hospital occupancy,29-10-2021,2021-W43,1101,Country_Website,
Austria,Daily hospital occupancy,30-10-2021,2021-W43,1121,Country_Website,
Austria,Daily hospital occupancy,31-10-2021,2021-W43,1181,Country_Website,
Austria,Daily hospital occupancy,01-11-2021,2021-W44,1260,Country_Website,
Austria,Daily hospital occupancy,02-11-2021,2021-W44,1372,Country_Website,
Austria,Daily hospital occupancy,03-11-2021,2021-W44,1436,Country_Website,
Austria,Daily hospital occupancy,04-11-2021,2021-W44,1475,Country_Website,
Austria,Daily hospital occupancy,05-11-2021,2021-W44,1483,Country_Website,
Austria,Daily hospital occupancy,06-11-2021,2021-W44,1520,Country_Website,
Austria,Daily hospital occupancy,07-11-2021,2021-W44,1570,Country_Website,
Austria,Daily hospital occupancy,08-11-2021,2021-W45,1664,Country_Website,
Austria,Daily hospital occupancy,09-11-2021,2021-W45,1768,Country_Website,
Austria,Daily hospital occupancy,10-11-2021,2021-W45,1808,Country_Website,
Austria,Daily hospital occupancy,11-11-2021,2021-W45,1851,Country_Website,
Austria,Daily hospital occupancy,12-11-2021,2021-W45,1896,Country_Website,
Austria,Daily hospital occupancy,13-11-2021,2021-W45,1877,Country_Website,
Austria,Daily hospital occupancy,14-11-2021,2021-W45,1919,Country_Website,
Austria,Daily hospital occupancy,15-11-2021,2021-W46,2069,Country_Website,
Austria,Daily hospital occupancy,16-11-2021,2021-W46,2118,Country_Website,
Austria,Daily hospital occupancy,17-11-2021,2021-W46,2258,Country_Website,
Austria,Daily hospital occupancy,18-11-2021,2021-W46,2329,Country_Website,
Austria,Daily hospital occupancy,19-11-2021,2021-W46,2364,Country_Website,
Austria,Daily hospital occupancy,20-11-2021,2021-W46,2347,Country_Website,
Austria,Daily hospital occupancy,21-11-2021,2021-W46,2425,Country_Website,
Austria,Daily hospital occupancy,22-11-2021,2021-W47,2561,Country_Website,
Austria,Daily hospital occupancy,23-11-2021,2021-W47,2570,Country_Website,
Austria,Daily hospital occupancy,24-11-2021,2021-W47,2639,Country_Website,
Austria,Daily hospital occupancy,25-11-2021,2021-W47,2658,Country_Website,
Austria,Daily hospital occupancy,26-11-2021,2021-W47,2658,Country_Website,
Austria,Daily hospital occupancy,27-11-2021,2021-W47,2606,Country_Website,
Austria,Daily hospital occupancy,28-11-2021,2021-W47,2624,Country_Website,
