,country,indicator,date,value
12151,France,Weekly new ICU admissions per 100k,26-04-2020,1.511670694
12152,France,Weekly new ICU admissions per 100k,03-05-2020,0.969473018
12153,France,Weekly new ICU admissions per 100k,10-05-2020,0.735208262
12154,France,Weekly new ICU admissions per 100k,17-05-2020,0.568718214
12155,France,Weekly new ICU admissions per 100k,24-05-2020,0.352133817
12156,France,Weekly new ICU admissions per 100k,31-05-2020,0.312353009
12157,France,Weekly new ICU admissions per 100k,07-06-2020,0.200377402
12158,France,Weekly new ICU admissions per 100k,14-06-2020,0.160596594
12159,France,Weekly new ICU admissions per 100k,21-06-2020,0.114922333
12160,France,Weekly new ICU admissions per 100k,28-06-2020,0.111975607
12161,France,Weekly new ICU admissions per 100k,05-07-2020,0.120815786
12162,France,Weekly new ICU admissions per 100k,12-07-2020,0.116395697
12163,France,Weekly new ICU admissions per 100k,19-07-2020,0.119342423
12164,France,Weekly new ICU admissions per 100k,26-07-2020,0.114922333
12165,France,Weekly new ICU admissions per 100k,02-08-2020,0.159123231
12166,France,Weekly new ICU admissions per 100k,09-08-2020,0.163543321
12167,France,Weekly new ICU admissions per 100k,16-08-2020,0.187117133
12168,France,Weekly new ICU admissions per 100k,23-08-2020,0.256365205
12169,France,Weekly new ICU admissions per 100k,30-08-2020,0.302039466
12170,France,Weekly new ICU admissions per 100k,06-09-2020,0.444955701
12171,France,Weekly new ICU admissions per 100k,13-09-2020,0.624706018
12172,France,Weekly new ICU admissions per 100k,20-09-2020,0.897278219
12173,France,Weekly new ICU admissions per 100k,27-09-2020,1.191950869
12174,France,Weekly new ICU admissions per 100k,04-10-2020,1.289192844
12175,France,Weekly new ICU admissions per 100k,11-10-2020,1.314240019
12176,France,Weekly new ICU admissions per 100k,18-10-2020,1.969886665
12177,France,Weekly new ICU admissions per 100k,25-10-2020,2.738982282
12178,France,Weekly new ICU admissions per 100k,01-11-2020,3.77623001
12179,France,Weekly new ICU admissions per 100k,08-11-2020,4.362628583
12180,France,Weekly new ICU admissions per 100k,15-11-2020,3.869051894
12181,France,Weekly new ICU admissions per 100k,22-11-2020,2.83327753
12182,France,Weekly new ICU admissions per 100k,29-11-2020,1.857911058
12183,France,Weekly new ICU admissions per 100k,06-12-2020,1.580918767
12184,France,Weekly new ICU admissions per 100k,13-12-2020,1.64132666
12185,France,Weekly new ICU admissions per 100k,20-12-2020,1.65016684
12186,France,Weekly new ICU admissions per 100k,27-12-2020,1.580918767
12187,France,Weekly new ICU admissions per 100k,03-01-2021,1.608912669
12188,France,Weekly new ICU admissions per 100k,10-01-2021,1.981673571
12189,France,Weekly new ICU admissions per 100k,17-01-2021,2.012614199
12190,France,Weekly new ICU admissions per 100k,24-01-2021,2.451676448
12191,France,Weekly new ICU admissions per 100k,31-01-2021,2.576912324
12192,France,Weekly new ICU admissions per 100k,07-02-2021,2.498824072
12193,France,Weekly new ICU admissions per 100k,14-02-2021,2.509137615
12194,France,Weekly new ICU admissions per 100k,21-02-2021,2.603432863
12195,France,Weekly new ICU admissions per 100k,28-02-2021,2.741929008
12196,France,Weekly new ICU admissions per 100k,07-03-2021,2.93788632
12197,France,Weekly new ICU admissions per 100k,14-03-2021,3.220772064
12198,France,Weekly new ICU admissions per 100k,21-03-2021,3.46829709
12199,France,Weekly new ICU admissions per 100k,28-03-2021,3.961873779
12200,France,Weekly new ICU admissions per 100k,04-04-2021,4.48344437
12201,France,Weekly new ICU admissions per 100k,11-04-2021,4.580686344
12202,France,Weekly new ICU admissions per 100k,18-04-2021,4.287487057
12203,France,Weekly new ICU admissions per 100k,25-04-2021,4.232972617
12204,France,Weekly new ICU admissions per 100k,02-05-2021,3.52723162
12205,France,Weekly new ICU admissions per 100k,09-05-2021,2.660894029
12206,France,Weekly new ICU admissions per 100k,16-05-2021,1.748882178
12207,France,Weekly new ICU admissions per 100k,23-05-2021,1.573551951
12208,France,Weekly new ICU admissions per 100k,30-05-2021,1.23320504
12209,France,Weekly new ICU admissions per 100k,06-06-2021,0.9341123
12210,France,Weekly new ICU admissions per 100k,13-06-2021,0.716054539
12211,France,Weekly new ICU admissions per 100k,20-06-2021,0.427275342
12212,France,Weekly new ICU admissions per 100k,27-06-2021,0.327086641
12213,France,Weekly new ICU admissions per 100k,04-07-2021,0.24015821
12214,France,Weekly new ICU admissions per 100k,11-07-2021,0.225424577
12215,France,Weekly new ICU admissions per 100k,18-07-2021,0.300566103
12216,France,Weekly new ICU admissions per 100k,25-07-2021,0.551037855
12217,France,Weekly new ICU admissions per 100k,01-08-2021,1.106495801
12218,France,Weekly new ICU admissions per 100k,08-08-2021,1.573551951
12219,France,Weekly new ICU admissions per 100k,15-08-2021,1.632486481
12220,France,Weekly new ICU admissions per 100k,22-08-2021,1.968413302
12221,France,Weekly new ICU admissions per 100k,29-08-2021,1.664900472
12222,France,Weekly new ICU admissions per 100k,05-09-2021,1.415902083
12223,France,Weekly new ICU admissions per 100k,12-09-2021,1.35549419
12224,France,Weekly new ICU admissions per 100k,19-09-2021,0.891384766
12225,France,Weekly new ICU admissions per 100k,26-09-2021,0.736681625
12226,France,Weekly new ICU admissions per 100k,03-10-2021,0.52599068
12227,France,Weekly new ICU admissions per 100k,10-10-2021,0.444955701
12228,France,Weekly new ICU admissions per 100k,17-10-2021,0.447902428
12229,France,Weekly new ICU admissions per 100k,24-10-2021,0.505363595
12230,France,Weekly new ICU admissions per 100k,31-10-2021,0.611445749
12231,France,Weekly new ICU admissions per 100k,07-11-2021,0.686587274
12232,France,Weekly new ICU admissions per 100k,14-11-2021,0.77056898
12233,France,Weekly new ICU admissions per 100k,21-11-2021,1.010727189
12234,France,Weekly new ICU admissions per 100k,28-11-2021,1.379068002
12235,France,Weekly new ICU admissions per 100k,05-12-2021,1.958099759
12236,France,Weekly new ICU admissions per 100k,12-12-2021,2.543024969
12237,France,Weekly new ICU admissions per 100k,19-12-2021,2.616693132
12238,France,Weekly new ICU admissions per 100k,26-12-2021,2.691834658
12239,France,Weekly new ICU admissions per 100k,02-01-2022,2.859798068
12240,France,Weekly new ICU admissions per 100k,09-01-2022,3.374001842
12241,France,Weekly new ICU admissions per 100k,16-01-2022,3.161837534
12242,France,Weekly new ICU admissions per 100k,23-01-2022,2.850957889
12243,France,Weekly new ICU admissions per 100k,30-01-2022,2.830330803
12244,France,Weekly new ICU admissions per 100k,06-02-2022,3.021868026
12245,France,Weekly new ICU admissions per 100k,13-02-2022,2.41631573
12246,France,Weekly new ICU admissions per 100k,20-02-2022,1.99493384
12247,France,Weekly new ICU admissions per 100k,27-02-2022,1.364334369
12248,France,Weekly new ICU admissions per 100k,06-03-2022,1.140383155
12249,France,Weekly new ICU admissions per 100k,13-03-2022,1.018094006
12250,France,Weekly new ICU admissions per 100k,20-03-2022,0.925272121
12251,France,Weekly new ICU admissions per 100k,27-03-2022,0.990100104
12252,France,Weekly new ICU admissions per 100k,03-04-2022,1.293612933
12253,France,Weekly new ICU admissions per 100k,10-04-2022,1.35991428
12254,France,Weekly new ICU admissions per 100k,17-04-2022,1.598599126
12255,France,Weekly new ICU admissions per 100k,24-04-2022,1.342233921
12256,France,Weekly new ICU admissions per 100k,01-05-2022,1.318660109
12257,France,Weekly new ICU admissions per 100k,08-05-2022,0.966526292
12258,France,Weekly new ICU admissions per 100k,15-05-2022,0.801509608
12259,France,Weekly new ICU admissions per 100k,22-05-2022,0.623232655
12260,France,Weekly new ICU admissions per 100k,29-05-2022,0.472949603
12261,France,Weekly new ICU admissions per 100k,05-06-2022,0.492103325
12262,France,Weekly new ICU admissions per 100k,12-06-2022,0.480316419
12263,France,Weekly new ICU admissions per 100k,19-06-2022,0.549564492
12264,France,Weekly new ICU admissions per 100k,26-06-2022,0.685113911
12265,France,Weekly new ICU admissions per 100k,03-07-2022,0.900224946
12266,France,Weekly new ICU admissions per 100k,10-07-2022,1.146276608
12267,France,Weekly new ICU admissions per 100k,17-07-2022,1.29213957
12268,France,Weekly new ICU admissions per 100k,24-07-2022,1.354020827
12269,France,Weekly new ICU admissions per 100k,31-07-2022,1.081448625
12270,France,Weekly new ICU admissions per 100k,07-08-2022,0.882544587
12271,France,Weekly new ICU admissions per 100k,14-08-2022,0.663013462
12272,France,Weekly new ICU admissions per 100k,21-08-2022,0.58492521
12273,France,Weekly new ICU admissions per 100k,28-08-2022,0.444955701
12274,France,Weekly new ICU admissions per 100k,04-09-2022,0.439062248
12275,France,Weekly new ICU admissions per 100k,11-09-2022,0.411068347
12276,France,Weekly new ICU admissions per 100k,18-09-2022,0.374234265
12277,France,Weekly new ICU admissions per 100k,25-09-2022,0.418435163
12278,France,Weekly new ICU admissions per 100k,02-10-2022,0.612919112
12279,France,Weekly new ICU admissions per 100k,09-10-2022,0.755835347
12280,France,Weekly new ICU admissions per 100k,16-10-2022,0.847183869
12281,France,Weekly new ICU admissions per 100k,23-10-2022,0.940005753
12282,France,Weekly new ICU admissions per 100k,30-10-2022,0.82066333
12283,France,Weekly new ICU admissions per 100k,06-11-2022,0.640913014
12284,France,Weekly new ICU admissions per 100k,13-11-2022,0.520097227
12285,France,Weekly new ICU admissions per 100k,20-11-2022,0.692480727
12286,France,Weekly new ICU admissions per 100k,27-11-2022,0.777935796
12287,France,Weekly new ICU admissions per 100k,04-12-2022,0.962106202
12288,France,Weekly new ICU admissions per 100k,11-12-2022,1.078501899
12289,France,Weekly new ICU admissions per 100k,18-12-2022,1.29655966
12290,France,Weekly new ICU admissions per 100k,25-12-2022,1.211104591
12291,France,Weekly new ICU admissions per 100k,01-01-2023,1.077028536
12292,France,Weekly new ICU admissions per 100k,08-01-2023,0.920852031
12293,France,Weekly new ICU admissions per 100k,15-01-2023,0.670380279
12294,France,Weekly new ICU admissions per 100k,22-01-2023,0.375707629
12295,France,Weekly new ICU admissions per 100k,29-01-2023,0.297619376
12296,France,Weekly new ICU admissions per 100k,05-02-2023,0.268152111
12297,France,Weekly new ICU admissions per 100k,12-02-2023,0.254891842
12298,France,Weekly new ICU admissions per 100k,19-02-2023,0.253418479
12299,France,Weekly new ICU admissions per 100k,26-02-2023,0.274045564
12300,France,Weekly new ICU admissions per 100k,05-03-2023,0.282885744
12301,France,Weekly new ICU admissions per 100k,12-03-2023,0.250471752
12302,France,Weekly new ICU admissions per 100k,19-03-2023,0.338873547
12303,France,Weekly new ICU admissions per 100k,26-03-2023,0.380127718
12304,France,Weekly new ICU admissions per 100k,02-04-2023,0.327086641
12305,France,Weekly new ICU admissions per 100k,09-04-2023,0.366867449
12306,France,Weekly new ICU admissions per 100k,16-04-2023,0.365394086
12307,France,Weekly new ICU admissions per 100k,23-04-2023,0.437588885
12308,France,Weekly new ICU admissions per 100k,30-04-2023,0.487683236
12309,France,Weekly new ICU admissions per 100k,07-05-2023,0.340346911
12310,France,Weekly new ICU admissions per 100k,14-05-2023,0.24015821
12311,France,Weekly new ICU admissions per 100k,21-05-2023,0.207744218
12312,France,Weekly new ICU admissions per 100k,28-05-2023,0.223951214
12313,France,Weekly new ICU admissions per 100k,04-06-2023,0.17680359
12314,France,Weekly new ICU admissions per 100k,11-06-2023,0.138496145
12315,France,Weekly new ICU admissions per 100k,18-06-2023,0.104608791
12316,France,Weekly new ICU admissions per 100k,25-06-2023,0.091348521
12317,Germany,Daily ICU occupancy,29-03-2020,789.0
12318,Germany,Daily ICU occupancy,05-04-2020,1787.0
12319,Germany,Daily ICU occupancy,12-04-2020,2654.0
12320,Germany,Daily ICU occupancy,19-04-2020,2735.0
12321,Germany,Daily ICU occupancy,26-04-2020,2739.0
12322,Germany,Daily ICU occupancy,03-05-2020,2310.0
12323,Germany,Daily ICU occupancy,10-05-2020,1820.0
12324,Germany,Daily ICU occupancy,17-05-2020,1384.0
12325,Germany,Daily ICU occupancy,24-05-2020,1019.0
12326,Germany,Daily ICU occupancy,31-05-2020,749.0
12327,Germany,Daily ICU occupancy,07-06-2020,631.0
12328,Germany,Daily ICU occupancy,14-06-2020,483.0
12329,Germany,Daily ICU occupancy,21-06-2020,407.0
12330,Germany,Daily ICU occupancy,28-06-2020,353.0
12331,Germany,Daily ICU occupancy,05-07-2020,324.0
12332,Germany,Daily ICU occupancy,12-07-2020,287.0
12333,Germany,Daily ICU occupancy,19-07-2020,246.0
12334,Germany,Daily ICU occupancy,26-07-2020,248.0
12335,Germany,Daily ICU occupancy,02-08-2020,255.0
12336,Germany,Daily ICU occupancy,09-08-2020,238.0
12337,Germany,Daily ICU occupancy,16-08-2020,220.0
12338,Germany,Daily ICU occupancy,23-08-2020,226.0
12339,Germany,Daily ICU occupancy,30-08-2020,225.0
12340,Germany,Daily ICU occupancy,06-09-2020,226.0
12341,Germany,Daily ICU occupancy,13-09-2020,225.0
12342,Germany,Daily ICU occupancy,20-09-2020,228.0
12343,Germany,Daily ICU occupancy,27-09-2020,289.0
12344,Germany,Daily ICU occupancy,04-10-2020,354.0
12345,Germany,Daily ICU occupancy,11-10-2020,470.0
12346,Germany,Daily ICU occupancy,18-10-2020,601.0
12347,Germany,Daily ICU occupancy,25-10-2020,940.0
12348,Germany,Daily ICU occupancy,01-11-2020,1563.0
12349,Germany,Daily ICU occupancy,08-11-2020,2542.0
12350,Germany,Daily ICU occupancy,15-11-2020,3118.0
12351,Germany,Daily ICU occupancy,22-11-2020,3551.0
12352,Germany,Daily ICU occupancy,29-11-2020,3769.0
12353,Germany,Daily ICU occupancy,06-12-2020,3949.0
12354,Germany,Daily ICU occupancy,13-12-2020,4259.0
12355,Germany,Daily ICU occupancy,20-12-2020,4820.0
12356,Germany,Daily ICU occupancy,27-12-2020,5226.0
12357,Germany,Daily ICU occupancy,03-01-2021,5630.0
12358,Germany,Daily ICU occupancy,10-01-2021,5552.0
12359,Germany,Daily ICU occupancy,17-01-2021,5164.0
12360,Germany,Daily ICU occupancy,24-01-2021,4816.0
12361,Germany,Daily ICU occupancy,31-01-2021,4487.0
12362,Germany,Daily ICU occupancy,07-02-2021,4207.0
12363,Germany,Daily ICU occupancy,14-02-2021,3732.0
12364,Germany,Daily ICU occupancy,21-02-2021,3239.0
12365,Germany,Daily ICU occupancy,28-02-2021,2950.0
12366,Germany,Daily ICU occupancy,07-03-2021,2816.0
12367,Germany,Daily ICU occupancy,14-03-2021,2727.0
12368,Germany,Daily ICU occupancy,21-03-2021,2849.0
12369,Germany,Daily ICU occupancy,28-03-2021,3196.0
12370,Germany,Daily ICU occupancy,04-04-2021,3668.0
12371,Germany,Daily ICU occupancy,11-04-2021,4428.0
12372,Germany,Daily ICU occupancy,18-04-2021,4653.0
12373,Germany,Daily ICU occupancy,25-04-2021,4970.0
12374,Germany,Daily ICU occupancy,02-05-2021,5033.0
12375,Germany,Daily ICU occupancy,09-05-2021,4829.0
12376,Germany,Daily ICU occupancy,16-05-2021,4361.0
12377,Germany,Daily ICU occupancy,23-05-2021,3693.0
12378,Germany,Daily ICU occupancy,30-05-2021,2990.0
12379,Germany,Daily ICU occupancy,06-06-2021,2144.0
12380,Germany,Daily ICU occupancy,13-06-2021,1591.0
12381,Germany,Daily ICU occupancy,20-06-2021,1130.0
12382,Germany,Daily ICU occupancy,27-06-2021,807.0
12383,Germany,Daily ICU occupancy,04-07-2021,611.0
12384,Germany,Daily ICU occupancy,11-07-2021,482.0
12385,Germany,Daily ICU occupancy,18-07-2021,394.0
12386,Germany,Daily ICU occupancy,25-07-2021,353.0
12387,Germany,Daily ICU occupancy,01-08-2021,352.0
12388,Germany,Daily ICU occupancy,08-08-2021,389.0
12389,Germany,Daily ICU occupancy,15-08-2021,450.0
12390,Germany,Daily ICU occupancy,22-08-2021,594.0
12391,Germany,Daily ICU occupancy,29-08-2021,832.0
12392,Germany,Daily ICU occupancy,05-09-2021,1129.0
12393,Germany,Daily ICU occupancy,12-09-2021,1379.0
12394,Germany,Daily ICU occupancy,19-09-2021,1519.0
12395,Germany,Daily ICU occupancy,26-09-2021,1492.0
12396,Germany,Daily ICU occupancy,03-10-2021,1351.0
12397,Germany,Daily ICU occupancy,10-10-2021,1347.0
12398,Germany,Daily ICU occupancy,17-10-2021,1394.0
12399,Germany,Daily ICU occupancy,24-10-2021,1472.0
12400,Germany,Daily ICU occupancy,31-10-2021,1758.0
12401,Germany,Daily ICU occupancy,07-11-2021,2220.0
12402,Germany,Daily ICU occupancy,14-11-2021,2732.0
12403,Germany,Daily ICU occupancy,21-11-2021,3362.0
12404,Germany,Daily ICU occupancy,28-11-2021,4053.0
12405,Germany,Daily ICU occupancy,05-12-2021,4668.0
12406,Germany,Daily ICU occupancy,12-12-2021,4868.0
